-0.4494186,0.5116438,0.4454455,0.7555693,-0.4508498,-0.6671519,-0.7993016,-0.7621281,0.02904436,0.7505835,0.1409366,0.4351717,-0.9166871,-0.06085172,-0.451792,0.394067,-0.4780893,0.5114174,0.2050964,-0.824123,0.005344715,-0.7687843,-0.5022331,-0.7907644,-0.1825764,0.5613493,0.7284796,-0.6951116,-0.9264237,0.4030994,0.8876153,0.3982809,-0.8087475,0.7740341,-0.7878554,-0.2420378,-0.7939975,0.4330838,-0.4460737,0.3093566,-0.6088165,0.6391344,0.07824646,-0.142448,-0.06456269,0.4231856,-0.671226,0.3967627,-0.9454091,-0.1172596,-0.01919713,-0.1752674,-0.9344346,-0.9901846,0.4805056,0.4630351,0.3586525,0.5093816,-0.1607666,-0.07552171,0.1586354,0.07167099,0.7061874,-0.38233,-0.9653661,-0.2905679,0.669021,-0.1116133,-0.2736468,-0.459765,-0.8084902,0.5808892,0.7845584,-0.3493277,0.8728416,0.1360912,0.2516608,-0.8113731,0.8649957,-0.3766986,-0.2578591,-0.2236085,-0.5980662,-0.7013973,-0.4939972,-0.809642,-0.2284246,0.7838283,-0.1458559,0.7636673,0.818991,0.02406033,0.4872064,-0.4258199,0.708241,-0.3178608,0.4113227,-0.5239186,-0.9540609,0.2749506|0.7996747
-0.5546173,-0.6228414,-0.3204935,-0.6476045,-0.7017707,-0.4329819,0.5390564,-0.7400933,-0.8888925,0.1551676,0.4086602,0.1433956,-0.1734831,0.425487,0.8947451,-0.6456845,-0.1600434,-0.3813537,-0.9064857,-0.7669095,0.5280285,-0.2511058,0.1454028,-0.006922062,-0.9182466,0.500048,0.1483947,-0.8601398,-0.8393668,-0.0598609,-0.9047938,-0.576282,0.6355681,-0.3508622,0.7148693,-0.5425383,0.4416074,0.06070206,-0.5228795,-0.6498552,-0.1672403,-0.6369075,0.7113481,0.9184153,-0.3276815,-0.8947002,0.9237409,0.5522707,-0.5123925,-0.2767265,-0.1816657,-0.5765651,-0.4661848,-0.8358982,0.2614068,0.5099961,-0.04590017,-0.7621185,0.8450916,-0.7320006,0.8612514,0.06379496,0.4537181,-0.5677524,-0.7400817,-0.617679,0.5839611,-0.8492087,0.6134658,-0.8482937,0.4500614,0.810576,-0.9516602,-0.6354102,0.7862348,-0.02192917,0.1526724,0.2966842,0.8392944,-0.8059788,0.542169,-0.4279626,0.8516101,0.7560151,-0.4450494,-0.992445,-0.6687965,0.9888678,0.1406396,0.4208719,0.4809987,-0.2123355,-0.4950229,-0.7717649,-0.02085144,0.3348767,-0.438091,0.283583,-0.2268415,0.2533551|0.731858
-0.8576583,0.8070675,0.2249552,0.8602573,0.1249042,0.9496611,0.5687906,0.9675664,0.6389272,-0.315876,-0.7656213,0.5825059,-0.1604032,-0.3344432,-0.7050605,-0.1260827,-0.7598683,0.6852523,-0.5087724,-0.2992809,0.2492919,0.1073559,-0.6693455,-0.6747679,0.2092696,0.7865936,0.6254031,-0.8656434,0.4208812,0.2003792,0.2396852,-0.1338327,-0.6077138,0.9036353,0.4733414,-0.2848129,-0.1683449,-0.38195,-0.6386199,-0.9309486,-0.5777081,-0.6811409,0.6715272,0.03778969,0.05654424,0.6699418,0.4953136,-0.6321052,-0.7619398,0.3339162,-0.4866958,0.08563206,-0.04037144,-0.9687827,0.2549717,0.1158233,0.1094675,-0.5776881,0.1302605,-0.5889074,-0.9082244,-0.01998908,0.9315966,-0.8511876,0.9226014,0.487535,-0.05726413,0.9142077,-0.3726602,0.8436059,-0.67666,0.4159392,-0.961594,-0.08426242,-0.05063812,0.2932822,-0.2650343,0.1395478,0.9454007,-0.2910067,-0.6400642,0.2148234,0.409117,0.6788086,0.9521281,0.2248127,0.0876419,-0.9103915,0.01516009,-0.3928939,-0.05632195,0.1777952,-0.02075244,0.006579502,-0.7099532,-0.756186,0.3811179,-0.2498278,0.285594,-0.07584758|0.7387453
-0.6930577,0.8345926,-0.4167475,0.7101245,-0.8951156,0.2547221,-0.3476191,-0.9483203,-0.8508945,-0.8439583,0.9358547,0.142752,-0.1114283,0.7703862,-0.8545119,0.745285,-0.7248518,0.89767,-0.4748623,0.1518054,0.347681,0.3342571,-0.2550641,-0.538878,0.5719991,-0.403164,-0.942018,-0.9053377,0.002507862,-0.4378779,0.2438592,0.8276565,0.5732878,-0.345133,-0.4976947,-0.2521923,0.9023415,0.3604289,0.6855674,-0.6540057,-0.5140154,0.05958173,0.5569548,-0.04342363,0.8386634,-0.7303053,0.6894337,-0.6536826,-0.07354355,-0.1506135,-0.6072841,-0.3965836,-0.9514632,-0.2473154,-0.4986479,0.7193556,-0.7410978,0.2210571,0.974726,-0.7929744,-0.03892336,0.8821646,-0.4160188,-0.1878359,0.4747278,-0.7654015,-0.9628126,0.5945799,-0.8554453,0.8386653,0.6669132,0.5409227,-0.796548,0.9237079,-0.5586245,-0.7606378,0.5159934,0.938408,0.9385404,0.500752,-0.84365,0.8409589,-0.2861326,0.02851389,-0.502005,0.8892637,0.9271739,0.4666168,-0.54036,-0.9256939,-0.1706918,-0.1580638,0.590109,-0.9430947,-0.07222901,-0.1820588,-0.9166082,0.4605457,-0.2941247,-0.8333151|1.045445
0.9066368,0.1464985,0.8777452,0.7333382,0.3952025,-0.7716975,-0.3552797,0.2504327,-0.5660783,-0.2961881,0.4976105,-0.08228426,0.8629708,0.1660166,-0.7836713,-0.6087306,0.4257263,-0.9941615,0.385135,-0.8127882,-0.430514,0.5303996,0.1601458,0.7306057,0.1471726,-0.7349607,-0.09411178,-0.1278039,0.3980036,0.6771046,-0.2202883,0.9124395,-0.5511568,-0.6113485,-0.4965056,0.1445416,-0.442924,-0.5348592,0.3781734,-0.1688966,-0.2311586,-0.6274719,0.3433806,0.1323922,0.02822908,-0.3403843,0.2414512,0.6251547,-0.2675247,-0.04390792,0.05455178,0.8720934,-0.3251218,-0.260641,0.05880528,-0.8777602,0.9415462,0.3078484,-0.9549188,0.933383,0.9883674,0.5099525,0.6313437,-0.4847496,-0.6325231,-0.1368538,0.9544761,-0.4583404,0.4558118,0.2508335,0.5902301,-0.2099526,0.430927,0.08219311,0.8696368,0.4094149,-0.8116578,-0.2614566,-0.4336545,0.8258439,0.4840359,0.346167,0.125783,0.3230816,-0.6432647,-0.1442841,-0.09071385,0.2074735,0.3284747,0.6485897,0.2746957,0.3591796,0.7666657,-0.9960116,-0.2754837,-0.843999,0.7602847,0.1111373,-0.2739277,0.1734405|0.4659816
0.9612007,0.06893814,0.3940293,0.3899717,-0.3075169,0.1404601,0.3751688,-0.6281374,-0.9212434,0.4085655,-0.5947928,-0.4360954,-0.6158955,-0.9663513,-0.7431531,0.2721882,-0.2096909,0.5387115,0.8427303,-0.3170721,-0.4317366,0.6085749,-0.4647757,0.1839229,-0.6296957,-0.8477562,-0.4654351,0.5884013,-0.4216889,-0.7709608,-0.6888421,-0.4677631,0.05967128,0.376424,-0.2943741,-0.4710063,-0.7050083,-0.9654534,-0.9189079,0.3957047,-0.9450471,-0.936168,0.5912824,-0.9446316,-0.6890883,-0.9712332,-0.7693195,-0.6507156,0.4181537,-0.1224734,0.4176213,0.629909,0.248782,-0.6392019,0.3726542,-0.7090092,0.1799704,0.9477623,-0.1879913,-0.7928646,-0.7857616,0.9641023,-0.7142494,0.3157589,0.09540614,0.1110381,0.6075317,-0.7177415,-0.1231131,0.8984277,-0.01455224,-0.3179995,-0.9497788,-0.1337439,-0.3318695,-0.3785371,-0.1200251,-0.2283918,0.8545845,0.8829274,-0.9468513,-0.5064354,-0.5184882,0.9099531,0.1913451,-0.02229893,-0.9858911,-0.9529417,-0.6268122,0.4918728,0.4839892,0.9762793,0.1318985,0.339477,0.5963585,0.4555778,-0.9726629,0.9678535,-0.6864088,-0.6660702|-0.778367
-0.6115358,0.8642184,0.9020686,0.2623538,-0.4395382,-0.2833607,-0.6845425,-0.6433532,0.31299,0.7695107,0.4856954,0.7668765,-0.1929546,0.392675,-0.9063905,-0.4900025,0.8578517,0.4789544,-0.9537722,0.284559,-0.8385919,0.07654446,-0.679209,0.8958296,-0.6462305,0.8840404,-0.1809562,0.8734437,0.4199617,0.8093928,0.3510848,0.4342849,-0.9245647,-0.5269521,0.6877174,-0.4897254,-0.9287009,0.04328172,-0.2756218,0.8324041,-0.3738016,-0.001336215,0.1368807,0.871871,0.6858481,0.7977463,0.9840984,-0.4791718,0.6345367,0.4230152,0.6785033,0.03540181,-0.4120573,-0.1996901,0.8400528,-0.8109224,0.4127782,-0.2421017,-0.0631438,0.8739561,-0.2246506,-0.9765656,-0.3428494,0.9372311,-0.6526458,0.02681628,0.3627832,0.6223089,0.7577367,0.2334537,-0.5833964,0.1801093,-0.828224,-0.1877265,-0.8183366,-0.1249275,0.03999198,-0.7376465,-0.8732874,0.8882806,0.3894306,-0.4646622,-0.4326964,-0.1050856,-0.05407945,0.4209013,-0.8792264,0.02020598,0.6475981,-0.765231,-0.9303956,-0.04171744,0.8906767,0.8552269,0.5590494,-0.3918222,-0.5511928,-0.03598877,0.8671033,0.2620063|0.7900293
-0.3447997,-0.5842819,-0.953024,0.3079737,0.0987259,-0.8697954,0.5227736,-0.1044257,-0.9050385,-0.6228704,0.1249738,0.2411071,0.7019677,0.6171045,0.6134264,0.7077233,0.9653144,0.9287364,-0.4512228,0.1887084,-0.2011847,0.2867956,0.4707434,0.6907026,0.1066406,-0.7539779,0.8687621,0.5235239,0.5400446,0.08046923,-0.6145594,-0.5291926,-0.9969611,-0.7818375,0.9497193,0.3019655,0.8198903,0.5555941,-0.5923437,0.397478,0.6259277,0.6220949,-0.2187059,0.7613946,0.6499526,-0.5823366,0.4326929,0.2131868,-0.8007022,-0.1839237,0.5558137,0.2384563,-0.1364658,-0.02862965,-0.9283964,-0.8214921,0.8875265,0.975341,-0.1089841,0.3788611,0.6362468,0.9582444,0.1450472,-0.2977004,0.6696066,-0.3144534,0.6751302,-0.6732909,-0.5782721,-0.1628761,-0.5424903,-0.7267996,0.2746819,0.2318782,-0.2992094,-0.3450979,-0.867133,-0.4190857,0.394795,0.6545496,0.427857,0.2310571,0.9780011,-0.5250953,-0.1400942,-0.8962553,0.7424579,0.8712099,0.1333548,0.1140814,0.6463205,-0.7147881,0.9620729,-0.2509021,0.2483573,0.5387469,-0.1392399,-0.6110768,-0.8793648,0.5660992|-0.7424083
-0.2369826,-0.5544881,-0.2388835,0.9720443,-0.8977594,-0.7254133,0.8542446,0.2568517,0.3756676,-0.2851026,-0.2499264,0.6493933,-0.8196083,-0.6517497,0.2311794,-0.8036286,0.965826,0.3296331,-0.7261443,-0.8315668,0.208946,0.2961917,-0.9991047,-0.7917994,-0.8041186,-0.05875056,0.8692788,-0.6265247,-0.5778791,0.06548902,0.4834513,0.9949607,0.4408188,0.05139354,0.7049392,-0.8264979,-0.3795873,0.2333523,-0.3016798,0.4359502,0.3304259,0.06835742,-0.03621828,-0.8308693,0.23562,0.5167506,-0.4280923,0.2144587,0.9457222,-0.6917547,0.004643389,0.4856395,0.5621071,-0.23487,-0.404686,-0.1597348,0.4870116,-0.8937277,-0.06619325,-0.4268474,-0.4715936,0.2757467,0.4301956,0.006218098,-0.8391939,-0.7545968,-0.6255689,0.6903809,-0.9799029,0.2592937,0.3502821,-0.08676656,0.1673005,0.570766,-0.3538337,0.4265766,0.255869,0.4428827,0.4930208,0.4198756,0.8521223,0.2763096,-0.1218045,0.4423134,0.0005223083,0.1067107,0.6609186,-0.7050431,0.9531788,-0.5488163,0.03551773,-0.677126,0.03956281,0.8844947,-0.742571,-0.1059174,0.3319769,0.5592513,0.5907007,0.9603724|-0.02855621
0.140391,0.6681923,-0.2974255,0.7986993,0.4704829,-0.5421802,0.847997,0.8847378,-0.6849456,0.9768656,-0.5991645,-0.3481663,0.258668,0.6423346,0.830926,-0.4070263,0.6950026,0.9021223,-0.8003857,-0.5855796,0.4990073,-0.134264,-0.6265038,0.9619965,0.4219752,0.7876658,0.2512213,0.3700763,0.6176502,0.5707134,0.5719471,-0.5465825,0.6029302,0.2418113,0.00777007,-0.9789623,-0.2702906,-0.8659057,-0.2460258,0.198488,-0.07913562,-0.7887015,0.8594003,0.3043011,-0.5705566,0.6442078,0.9408633,-0.7764702,-0.5831685,-0.5627839,0.7239727,0.8400949,0.1348758,-0.1572269,-0.734613,-0.5735133,-0.6026217,-0.1038864,0.3922339,-0.7642643,0.5394245,-0.2948864,-0.3909439,-0.729588,-0.4515274,0.5647273,-0.03721401,0.091432,-0.7898952,0.8701416,-0.364244,0.332487,-0.1868965,0.2502887,0.837998,0.9590639,0.7922187,-0.4889142,-0.1415102,0.345457,-0.7166717,-0.05882779,-0.8635948,-0.552762,-0.2675777,0.4020654,0.1028031,0.02669739,-0.24568,-0.3500324,0.8196185,0.9991209,0.1017202,0.0828597,-0.258781,0.4172306,0.6705099,0.3164814,0.5733042,-0.7734149|-0.6463315
-0.8984958,-0.1736636,0.9046578,0.1636686,-0.7836623,-0.5623544,-0.9923833,-0.9434806,-0.9048861,0.3518738,-0.06350129,0.9745951,0.6931961,0.990815,0.1647042,-0.9032447,0.3725036,-0.0155527,0.8683677,0.3077554,0.5725068,-0.6288593,0.2023266,0.433398,0.5788789,0.6273618,-0.4070455,-0.2383033,-0.3602006,0.9541544,0.900143,0.00968328,0.5724746,0.6856442,-0.3529556,0.7194743,-0.570801,0.8702376,0.5217233,0.1591372,0.7492553,0.4567746,0.1112593,-0.5306959,-0.2242352,0.3062035,-0.2774158,0.4537563,-0.7772712,-0.1001905,-0.3450858,-0.06448843,0.3138111,0.4469231,0.4220525,0.03331459,0.6157292,0.9496565,0.8830961,-0.1653085,0.1143565,0.04047389,-0.9847371,0.784734,0.8698487,0.6119909,0.2431688,-0.6227207,-0.2243288,-0.9720256,-0.4700587,0.4790913,-0.2312946,0.3901404,0.3946036,0.4858636,-0.1410623,-0.1689149,0.4341024,-0.3881611,0.7284307,0.6776984,-0.9385065,-0.6910704,0.2908054,-0.6816415,-0.5940033,-0.4736058,-0.7232652,0.43638,-0.3973832,0.945106,0.7313787,-0.8887836,-0.4284914,-0.5510916,-0.5749437,0.4510219,0.8221254,0.4255042|-0.9373844
0.4656131,0.8041457,0.1150602,-0.2038494,0.5318606,0.4275059,-0.3594506,0.7825245,0.7894542,0.1193714,-0.1951662,0.171415,-0.9013116,-0.9536569,0.1946125,0.2966816,0.03161368,-0.6909516,0.3375188,0.5513763,0.8603649,0.02570545,0.2161432,-0.6193357,0.1629109,0.2147941,-0.4406156,-0.5078062,0.8194532,0.7206443,0.5737706,0.2712622,0.7474904,-0.9766171,-0.03991944,-0.0314112,0.3959916,-0.3122343,-0.2586078,0.2517634,0.3519938,-0.2776414,-0.8707023,0.2777556,-0.9487431,0.2500005,0.2440683,0.3014968,-0.4549399,-0.2912799,0.7201859,-0.7295274,-0.6319495,-0.562807,0.8771541,-0.7488902,0.2690771,-0.6843692,0.2944168,-0.6250665,0.08331278,0.6040099,0.2848261,0.6124622,0.0602043,-0.5465332,-0.9598626,-0.8140048,-0.6417053,-0.9441582,0.6704854,-0.5639468,-0.8989155,-0.7255794,0.93182,0.6201142,0.7102464,-0.492893,0.08524479,0.305755,0.3715267,-0.4657394,0.8985972,-0.3679456,0.7350413,0.8557587,-0.9914824,-0.1713451,0.7567463,-0.8661409,0.1108479,-0.7731507,-0.8797562,0.7805066,0.5162995,-0.3694242,0.6004423,0.5574406,-0.4663182,0.3901712|0.5375184
-0.01277927,-0.546939,0.4289999,0.09767142,0.301352,0.35415,-0.710679,0.7330425,0.05312673,0.9478215,0.8134637,0.3725594,0.4103865,0.4358709,-0.8322976,0.528051,0.09463637,0.7831554,0.08332856,-0.395669,0.09617814,0.8784536,0.6081268,0.5999517,0.9558868,-0.01421132,0.7780232,0.6717604,-0.6871589,0.6699125,0.2060454,0.4712271,-0.9224538,-0.9960161,0.8013356,0.03356012,-0.372907,0.2799311,-0.08572306,-0.8322186,-0.371212,0.7474551,-0.4910229,-0.7097905,-0.2846245,-0.3158278,-0.5261188,-0.6756144,-0.986118,0.2884567,-0.253585,0.9267315,0.1261378,-0.5750186,-0.4983927,-0.629944,0.4821067,-0.2801641,-0.3237154,-0.9018569,0.05534903,0.326369,-0.4156799,0.6184765,-0.8446272,-0.196168,-0.1442576,-0.5112936,0.5988553,0.6959341,-0.2156302,0.007621316,0.9180324,-0.4640053,-0.2606902,-0.9861533,-0.779085,-0.1095885,-0.8510134,-0.7655426,-0.7227839,-0.4941224,0.4751858,0.5978205,-0.620511,0.002195994,-0.1313532,0.07586873,0.6931562,0.2882087,0.5140895,0.2736803,-0.3259812,-0.4404816,-0.6294053,-0.4696439,-0.3340979,-0.04800947,0.979708,-0.8937086|-0.03743501
0.3786128,-0.6188056,-0.912622,0.6260387,0.4501992,0.0745663,-0.5964724,0.9266242,-0.7181172,-0.2552408,-0.3409913,-0.7803157,0.3766164,0.1576833,0.4791389,-0.9506163,0.2751145,-0.7319872,-0.9641467,0.4376028,0.8447494,0.1563056,0.6669913,0.09014393,0.7381065,-0.02743999,0.3199509,-0.6765025,0.6178272,-0.9944817,-0.7757716,-0.2965151,0.1503844,-0.6064736,-0.3094969,0.3861629,0.2019766,-0.7141883,-0.01922029,-0.02439696,-0.04912964,0.2472949,-0.8251519,0.299582,-0.09105504,-0.2639874,-0.8628621,0.7842515,-0.7811878,-0.9523022,-0.02547297,-0.8153655,0.9697402,0.6283337,0.02486429,0.1497087,-0.03877687,-0.9250112,-0.03799642,0.7603855,0.5104192,-0.8878541,0.6713,0.9263307,0.07601704,-0.9413333,-0.1431537,-0.2624034,0.3902003,0.9868075,-0.4104899,0.7587956,0.7161519,-0.8957449,0.703517,0.845365,-0.788264,-0.590964,-0.7588818,0.7979519,-0.6421244,-0.02682222,-0.6775255,-0.6282601,-0.2646105,0.9165893,-0.1154594,0.6257338,-0.5881949,0.1567801,-0.8901992,-0.8085395,0.1514656,-0.6886458,-0.9102902,0.9016568,0.6578987,0.5693957,-0.5446575,0.755083|0.374201
-0.4850243,-0.909565,0.2524925,-0.2022264,-0.4776132,0.6415792,-0.3591123,0.4606289,-0.8432487,0.2695981,-0.09160714,0.4821375,-0.4697954,0.3602639,-0.9495302,-0.3162268,0.5939253,-0.3546111,0.1543501,-0.3151634,0.5366429,-0.6774974,-0.2766463,0.1678917,0.4638738,0.9172238,0.6438059,0.2934061,0.502611,-0.5344171,-0.133551,0.5633484,0.6052069,0.5958904,-0.095054,0.002423206,-0.8650459,0.2106076,-0.5236096,0.4502654,0.3358585,0.3593329,-0.4123755,-0.7364187,0.5798249,-0.8265402,-0.7682455,-0.07008211,-0.1662741,-0.5248272,0.9620153,0.8520374,0.9943907,-0.92678,-0.8407734,0.4024773,-0.7197604,-0.1426587,0.7044109,-0.8143741,0.1470957,0.4077661,0.2851664,0.6793766,0.6339917,-0.4041188,-0.3471972,-0.08551503,0.5664111,0.1617006,0.7557116,0.7082559,-0.15768,0.5970138,-0.1053775,0.6703545,-0.1073629,0.3548148,0.1872003,-0.8370659,0.6484168,0.336599,0.004835342,-0.1157841,-0.9102456,-0.8456625,-0.5257413,0.7282974,-0.24369,0.7468315,0.7079569,0.367336,-0.4264301,0.951995,0.5927585,0.208021,0.2083531,0.808822,-0.1515457,0.8359061|0.7273684
